id,mass (g),reclat,reclong
17609.0,99.2,31.7,-3.3
32830.0,57.6,0.0,0.0
32835.0,27.6,0.0,0.0
32836.0,89.3,0.0,0.0
32837.0,25.5,0.0,0.0
32838.0,80.7,0.0,0.0
32839.0,17.7,0.0,0.0
32840.0,29.4,0.0,0.0
32841.0,393.0,0.0,0.0
32842.0,240.0,0.0,0.0
32843.0,6580.0,0.0,0.0
32847.0,34.9,0.0,0.0
32912.0,417.44,0.0,0.0
30923.0,135.0,27.81667,-7.83333
32942.0,140.0,0.0,0.0
32951.0,27690.0,0.0,0.0
32960.0,241.0,0.0,0.0
17629.0,422.0,30.91667,-4.9
30911.0,17.0,27.96667,-7.95
30912.0,65.0,27.81667,-7.85
30913.0,80.5,28.16667,-7.9
30914.0,129.5,28.2,-7.75
30915.0,110.7,27.93333,-7.78333
30916.0,215.4,27.76667,-7.66667
30917.0,47.9,28.5,-7.9
30918.0,57.4,28.58333,-7.96667
30919.0,485.0,28.6,-7.98333
30920.0,59.3,27.93333,-7.9
30921.0,61.8,27.73333,-7.85
30922.0,139.0,27.8,-7.95
30924.0,40.2,27.91667,-7.5
30925.0,40.0,28.66667,-7.53333
30926.0,33.9,28.75,-7.58333
30927.0,24.5,28.1,-7.51667
30928.0,65.0,28.23333,-7.88333
30929.0,184.0,27.96667,-7.95
32979.0,1435.0,0.0,0.0
33001.0,3136.0,0.0,0.0
33002.0,114.0,0.0,0.0
33003.0,402.0,0.0,0.0
33004.0,145.8,0.0,0.0
33005.0,494.0,0.0,0.0
33015.0,365.3,0.0,0.0
33016.0,98.0,0.0,0.0
17663.0,1120.0,29.91667,-5.58333
17664.0,10.0,29.91667,-5.58333
17665.0,114.0,29.91667,-5.58333
33125.0,6.9,0.0,0.0
17666.0,247.0,29.91667,-5.58333
17667.0,340.0,29.91667,-5.58333
33078.0,18.7,0.0,0.0
33079.0,46.0,0.0,0.0
33080.0,412.0,0.0,0.0
17668.0,7000.0,29.91667,-5.58333
33081.0,549.0,0.0,0.0
33082.0,67.9,0.0,0.0
33083.0,52.3,0.0,0.0
33084.0,1175.0,0.0,0.0
33085.0,540.0,0.0,0.0
33086.0,526.0,0.0,0.0
33087.0,412.0,0.0,0.0
33088.0,351.0,0.0,0.0
33089.0,27.1,0.0,0.0
33090.0,332.4,0.0,0.0
17669.0,360.0,29.91667,-5.58333
33126.0,15.4,0.0,0.0
33094.0,224.1,0.0,0.0
33095.0,316.1,0.0,0.0
33096.0,254.8,0.0,0.0
33098.0,356.5,0.0,0.0
17670.0,273.0,29.91667,-5.58333
33101.0,60.5,0.0,0.0
33102.0,494.4,0.0,0.0
33104.0,512.2,0.0,0.0
33106.0,547.8,0.0,0.0
33107.0,24.3,0.0,0.0
33108.0,26.2,0.0,0.0
33109.0,23.6,0.0,0.0
33110.0,62.8,0.0,0.0
33111.0,25.4,0.0,0.0
33112.0,49.6,0.0,0.0
33113.0,33.4,0.0,0.0
33114.0,24.2,0.0,0.0
33115.0,86.8,0.0,0.0
33116.0,59.1,0.0,0.0
33117.0,12.3,0.0,0.0
33118.0,73.7,0.0,0.0
33119.0,28.4,0.0,0.0
33121.0,407.0,0.0,0.0
33123.0,4.8,0.0,0.0
33124.0,21.9,0.0,0.0
33127.0,164.8,0.0,0.0
33128.0,499.0,0.0,0.0
33129.0,11.8,0.0,0.0
33130.0,2180.0,0.0,0.0
33131.0,7000.0,0.0,0.0
33132.0,1762.0,0.0,0.0
33134.0,20.3,0.0,0.0
33135.0,1500.0,0.0,0.0
33137.0,106.5,0.0,0.0
33138.0,472.0,0.0,0.0
17672.0,940.0,30.33333,-5.83333
33170.0,510.0,0.0,0.0
33171.0,381.0,0.0,0.0
33172.0,512.0,0.0,0.0
33173.0,12050.0,0.0,0.0
33226.0,279.0,0.0,0.0
33227.0,277.0,0.0,0.0
33231.0,5463.0,0.0,0.0
33239.0,43.0,0.0,0.0
33240.0,28.0,0.0,0.0
33436.0,201.0,0.0,0.0
33579.0,147.0,0.0,0.0
33481.0,722.0,0.0,0.0
33497.0,60.0,0.0,0.0
33515.0,263.09,0.0,0.0
33516.0,22.5,0.0,0.0
33517.0,95.6,0.0,0.0
33519.0,15.97,0.0,0.0
33523.0,2.6,0.0,0.0
33524.0,512.0,0.0,0.0
33525.0,1896.0,0.0,0.0
33526.0,395.0,0.0,0.0
33528.0,762.0,0.0,0.0
33529.0,1374.0,0.0,0.0
33530.0,174.0,0.0,0.0
33532.0,159.0,0.0,0.0
33549.0,1845.0,0.0,0.0
33550.0,1076.0,0.0,0.0
33551.0,75.0,0.0,0.0
33552.0,905.0,0.0,0.0
33553.0,841.0,0.0,0.0
33554.0,322.0,0.0,0.0
33555.0,231.0,0.0,0.0
33556.0,49.0,0.0,0.0
33557.0,121.0,0.0,0.0
33558.0,653.0,0.0,0.0
33559.0,2601.0,0.0,0.0
33560.0,663.0,0.0,0.0
33561.0,638.0,0.0,0.0
33562.0,400.0,0.0,0.0
33563.0,685.0,0.0,0.0
33564.0,3.8,0.0,0.0
33565.0,473.0,0.0,0.0
33566.0,8.6,0.0,0.0
33567.0,542.0,0.0,0.0
33568.0,71.0,0.0,0.0
33569.0,647.0,0.0,0.0
33570.0,424.0,0.0,0.0
33571.0,100.0,0.0,0.0
33572.0,338.0,0.0,0.0
33573.0,114.0,0.0,0.0
33574.0,916.0,0.0,0.0
33575.0,928.0,0.0,0.0
33576.0,83.0,0.0,0.0
33577.0,88.0,0.0,0.0
33578.0,82.0,0.0,0.0
33580.0,137.0,0.0,0.0
33581.0,73.0,0.0,0.0
33582.0,231.0,0.0,0.0
33583.0,240.0,0.0,0.0
33585.0,344.0,0.0,0.0
33586.0,182.0,0.0,0.0
33587.0,250.0,0.0,0.0
33588.0,145.0,0.0,0.0
33589.0,132.0,0.0,0.0
33590.0,138.0,0.0,0.0
33591.0,33.0,0.0,0.0
33592.0,174.0,0.0,0.0
33593.0,139.0,0.0,0.0
33594.0,943.0,0.0,0.0
33595.0,113.0,0.0,0.0
33596.0,87.0,0.0,0.0
33597.0,100.0,0.0,0.0
33598.0,107.0,0.0,0.0
33599.0,107.0,0.0,0.0
33600.0,91.0,0.0,0.0
33601.0,2094.0,0.0,0.0
33602.0,67.0,0.0,0.0
33603.0,33.0,0.0,0.0
33604.0,39.0,0.0,0.0
33605.0,49.0,0.0,0.0
33606.0,56.0,0.0,0.0
33607.0,4573.0,0.0,0.0
33608.0,66.0,0.0,0.0
33609.0,48.0,0.0,0.0
33610.0,41.0,0.0,0.0
33611.0,30.0,0.0,0.0
33612.0,41.0,0.0,0.0
33613.0,31.0,0.0,0.0
33614.0,79.9,0.0,0.0
33615.0,25.0,0.0,0.0
33616.0,31.0,0.0,0.0
33617.0,13.0,0.0,0.0
33618.0,10.0,0.0,0.0
33619.0,16.0,0.0,0.0
33620.0,15.0,0.0,0.0
33621.0,9.0,0.0,0.0
33622.0,34.0,0.0,0.0
33623.0,489.0,0.0,0.0
33624.0,74.3,0.0,0.0
33625.0,1.5,0.0,0.0
33626.0,42.4,0.0,0.0
33627.0,85.1,0.0,0.0
33628.0,414.7,0.0,0.0
33629.0,82.1,0.0,0.0
33630.0,595.0,0.0,0.0
33631.0,263.0,0.0,0.0
33632.0,327.0,0.0,0.0
33633.0,1372.0,0.0,0.0
33634.0,679.0,0.0,0.0
33635.0,7.09,0.0,0.0
33636.0,169.0,0.0,0.0
33637.0,245.0,0.0,0.0
33638.0,296.0,0.0,0.0
33639.0,251.0,0.0,0.0
33640.0,280.0,0.0,0.0
33641.0,916.0,0.0,0.0
33642.0,764.0,0.0,0.0
33643.0,221.3,0.0,0.0
33645.0,71.8,0.0,0.0
33646.0,1442.0,0.0,0.0
33647.0,338.6,0.0,0.0
33648.0,180.0,0.0,0.0
33658.0,41.5,0.0,0.0
33659.0,2250.0,0.0,0.0
34437.0,432.0,0.0,0.0
34488.0,1990.0,0.0,0.0
35340.0,1013.0,0.0,0.0
45441.0,301.4,0.0,0.0
35355.0,124.0,27.85,-7.8
35378.0,6000.0,27.85,-7.8
35392.0,54.0,27.98333,-7.58333
35394.0,6.0,27.95,-7.83333
45574.0,37.0,0.0,0.0
45433.0,90.1,0.0,0.0
45437.0,249.73,32.31667,-4.06667
45438.0,147.72,32.26667,-3.46667
44942.0,756.0,21.6,-16.5
45452.0,36.3,0.0,0.0
45575.0,6500.0,0.0,0.0
45481.0,100000.0,0.0,0.0
45498.0,35.9,0.0,0.0
17723.0,81.0,26.784,-12.8335
45511.0,70.0,0.0,0.0
45513.0,531.0,0.0,0.0
17724.0,359.0,26.784,-12.8335
45515.0,400.0,0.0,0.0
17725.0,175.0,31.36817,-4.01683
45523.0,11.0,0.0,0.0
45525.0,30000.0,0.0,0.0
45526.0,22.0,0.0,0.0
45528.0,15.0,0.0,0.0
17726.0,387.0,26.784,-12.8335
45532.0,53.0,0.0,0.0
45534.0,71.0,0.0,0.0
45535.0,22.0,0.0,0.0
17727.0,300.0,31.36817,-4.01683
44983.0,212.8,30.31708,-4.94288
17728.0,655.0,31.36817,-4.01683
45551.0,59.6,0.0,0.0
45552.0,383.2,0.0,0.0
45553.0,963.5,0.0,0.0
45554.0,833.5,0.0,0.0
45555.0,738.3,0.0,0.0
17729.0,171.0,26.784,-12.8335
45556.0,486.7,0.0,0.0
45557.0,242.1,0.0,0.0
45558.0,26.4,0.0,0.0
45559.0,93.5,0.0,0.0
45560.0,26.0,0.0,0.0
45561.0,54.5,0.0,0.0
45562.0,95.0,0.0,0.0
45563.0,65.0,0.0,0.0
17730.0,40.5,26.784,-12.8335
45564.0,56.0,0.0,0.0
45565.0,251.0,0.0,0.0
45566.0,16.0,0.0,0.0
45567.0,48.5,0.0,0.0
45568.0,37.0,0.0,0.0
45569.0,25.1,0.0,0.0
45570.0,26.8,0.0,0.0
45571.0,45.7,0.0,0.0
45572.0,56.2,0.0,0.0
17731.0,15.0,26.784,-12.8335
45573.0,26.4,0.0,0.0
45576.0,122.0,0.0,0.0
45577.0,170.0,0.0,0.0
45578.0,11.2,0.0,0.0
45579.0,36.1,0.0,0.0
45580.0,54.3,0.0,0.0
45581.0,52.5,0.0,0.0
17732.0,159.0,31.36817,-4.01683
45582.0,778.2,0.0,0.0
45583.0,178.5,0.0,0.0
45585.0,995.3,0.0,0.0
45586.0,159.1,0.0,0.0
45587.0,56.6,0.0,0.0
45588.0,2042.4,0.0,0.0
17733.0,413.5,26.784,-12.8335
45597.0,167.0,0.0,0.0
17734.0,46.0,31.36817,-4.01683
45615.0,10000.0,0.0,0.0
17738.0,62.9,31.98333,-4.18667
45627.0,3080.0,0.0,0.0
45628.0,1276.0,0.0,0.0
45629.0,123.0,0.0,0.0
45630.0,114.0,0.0,0.0
45631.0,277.0,0.0,0.0
45632.0,195.0,0.0,0.0
45633.0,227.0,0.0,0.0
45634.0,585.0,0.0,0.0
45635.0,9625.0,0.0,0.0
45636.0,82.0,0.0,0.0
17739.0,868.0,31.975,-4.16667
45637.0,2340.0,0.0,0.0
45638.0,394.0,0.0,0.0
45640.0,154.0,0.0,0.0
17740.0,58.0,31.96833,-4.14667
17741.0,45.8,31.96,-4.12833
17742.0,28.8,32.02167,-4.13833
45667.0,20.0,0.0,0.0
17743.0,111.7,32.04333,-4.13667
17744.0,344.0,32.02833,-4.15833
17745.0,1194.0,32.03333,-4.17667
17746.0,724.0,32.03667,-4.195
17747.0,156.0,30.66667,-4.98333
45726.0,11.3,0.0,0.0
45727.0,35.5,0.0,0.0
45728.0,69.9,0.0,0.0
45729.0,34.5,0.0,0.0
45730.0,38.2,0.0,0.0
45731.0,16.27,0.0,0.0
45741.0,683.0,0.0,0.0
45742.0,388.0,0.0,0.0
45747.0,620.0,0.0,0.0
47245.0,13.0,0.0,0.0
45758.0,50.0,0.0,0.0
45776.0,237.0,0.0,0.0
45785.0,2400.0,0.0,0.0
47119.0,3150.0,0.0,0.0
47120.0,4543.0,0.0,0.0
47138.0,1023.0,0.0,0.0
47139.0,416.0,0.0,0.0
47140.0,689.0,0.0,0.0
47141.0,366.0,0.0,0.0
47246.0,16.0,0.0,0.0
47165.0,100.0,0.0,0.0
47166.0,53.0,0.0,0.0
47167.0,2073.0,0.0,0.0
47168.0,2445.0,0.0,0.0
47206.0,810.0,0.0,0.0
47207.0,565.0,0.0,0.0
47220.0,33.0,0.0,0.0
47223.0,22.0,0.0,0.0
47228.0,28.0,0.0,0.0
47229.0,21.0,0.0,0.0
47230.0,23.0,0.0,0.0
47233.0,16.0,0.0,0.0
47236.0,27.0,0.0,0.0
47237.0,19.0,0.0,0.0
47238.0,17.0,0.0,0.0
47239.0,13.0,0.0,0.0
47241.0,7.0,0.0,0.0
17763.0,8000.0,23.6,-5.0
47242.0,12.0,0.0,0.0
47243.0,9.0,0.0,0.0
47244.0,11.0,0.0,0.0
47248.0,13.0,0.0,0.0
47249.0,15.0,0.0,0.0
47250.0,14.0,0.0,0.0
47251.0,277.0,0.0,0.0
17764.0,1000.0,23.6,-5.0
47252.0,23.0,0.0,0.0
47253.0,533.0,0.0,0.0
47254.0,67.0,0.0,0.0
47255.0,235.0,0.0,0.0
47257.0,223.2,0.0,0.0
17765.0,2472.0,30.13333,-6.88333
47288.0,859.0,0.0,0.0
47318.0,289.0,0.0,0.0
47319.0,51.0,0.0,0.0
47321.0,11730.0,0.0,0.0
47322.0,109.0,0.0,0.0
47323.0,555.0,0.0,0.0
47324.0,4000.0,0.0,0.0
47325.0,128.0,0.0,0.0
47327.0,245.0,0.0,0.0
47328.0,224.0,0.0,0.0
47330.0,276.0,0.0,0.0
47331.0,181.0,0.0,0.0
47332.0,50.7,0.0,0.0
47333.0,198.0,0.0,0.0
47336.0,76.0,0.0,0.0
47337.0,60.0,0.0,0.0
47338.0,135.0,0.0,0.0
47339.0,90.0,0.0,0.0
47340.0,60.0,0.0,0.0
49002.0,399.0,0.0,0.0
49007.0,119.0,0.0,0.0
49008.0,609.0,0.0,0.0
49118.0,161.0,0.0,0.0
49013.0,728.0,0.0,0.0
49015.0,562.0,0.0,0.0
49019.0,80.1,0.0,0.0
49020.0,853.0,0.0,0.0
49023.0,197.0,0.0,0.0
49025.0,71.4,0.0,0.0
49026.0,219.0,0.0,0.0
49027.0,106.3,0.0,0.0
49030.0,2313.0,0.0,0.0
49031.0,1289.0,0.0,0.0
49032.0,556.0,0.0,0.0
49033.0,155.0,0.0,0.0
49034.0,580.0,0.0,0.0
49035.0,557.0,0.0,0.0
49036.0,105.5,0.0,0.0
49037.0,384.0,0.0,0.0
49038.0,810.4,0.0,0.0
49039.0,665.0,0.0,0.0
49045.0,130.0,0.0,0.0
48984.0,128.7,0.0,0.0
49047.0,72.0,0.0,0.0
49048.0,90.0,0.0,0.0
49049.0,30.0,0.0,0.0
49050.0,86.0,0.0,0.0
49051.0,52.0,0.0,0.0
49052.0,70.0,0.0,0.0
49053.0,200.0,0.0,0.0
49054.0,250.0,0.0,0.0
49055.0,150.0,0.0,0.0
49056.0,250.0,0.0,0.0
49057.0,44.0,0.0,0.0
49058.0,55.0,0.0,0.0
49059.0,35.0,0.0,0.0
49060.0,300.0,0.0,0.0
49061.0,70.0,0.0,0.0
49062.0,63.0,0.0,0.0
49063.0,160.0,0.0,0.0
49064.0,1223.0,0.0,0.0
49066.0,1853.0,0.0,0.0
49067.0,507.3,0.0,0.0
49068.0,60.8,0.0,0.0
49079.0,445.0,0.0,0.0
49080.0,468.0,0.0,0.0
49081.0,139.0,0.0,0.0
49086.0,770.0,0.0,0.0
49093.0,2455.0,0.0,0.0
49112.0,60.0,0.0,0.0
49113.0,132.0,0.0,0.0
49115.0,226.0,0.0,0.0
49116.0,276.0,0.0,0.0
49117.0,477.0,0.0,0.0
49119.0,616.0,0.0,0.0
17786.0,2020.0,31.1,-5.18333
49122.0,188.2,0.0,0.0
49123.0,74.1,0.0,0.0
49124.0,15.3,0.0,0.0
49125.0,123.0,0.0,0.0
49126.0,29.0,0.0,0.0
49127.0,26.0,0.0,0.0
17787.0,3540.0,31.1,-5.18333
49128.0,189.0,0.0,0.0
49129.0,97.5,0.0,0.0
17788.0,174.0,31.1,-5.18333
49130.0,38.0,0.0,0.0
49131.0,198.0,0.0,0.0
49132.0,476.4,0.0,0.0
49133.0,1385.4,0.0,0.0
49134.0,153.9,0.0,0.0
49135.0,264.6,0.0,0.0
49136.0,49.58,0.0,0.0
17789.0,102.0,31.1,-5.18333
49138.0,2200.0,0.0,0.0
49139.0,880.0,0.0,0.0
49140.0,1120.0,0.0,0.0
49141.0,579.0,0.0,0.0
49142.0,479.0,0.0,0.0
49143.0,285.0,0.0,0.0
49144.0,285.0,0.0,0.0
49145.0,1026.0,0.0,0.0
49146.0,4205.0,0.0,0.0
17790.0,105.0,31.1,-5.18333
49147.0,295.0,0.0,0.0
49149.0,580.0,0.0,0.0
49152.0,444.0,0.0,0.0
17791.0,320.0,31.1,-5.18333
49174.0,5200.0,0.0,0.0
49175.0,26400.0,0.0,0.0
49176.0,44400.0,0.0,0.0
49178.0,958.0,0.0,0.0
49179.0,2433.0,0.0,0.0
49189.0,328.0,0.0,0.0
49192.0,593.0,0.0,0.0
49247.0,56.0,0.0,0.0
49248.0,12000.0,0.0,0.0
49252.0,60.9,0.0,0.0
49256.0,23.5,0.0,0.0
49258.0,64.5,0.0,0.0
49259.0,83.9,0.0,0.0
49260.0,57.8,0.0,0.0
49261.0,70.0,0.0,0.0
49262.0,62.0,0.0,0.0
49263.0,91.0,0.0,0.0
49264.0,60.0,0.0,0.0
49265.0,200.0,0.0,0.0
49266.0,21.0,0.0,0.0
49267.0,50.0,0.0,0.0
49268.0,75.0,0.0,0.0
49269.0,32.0,0.0,0.0
49270.0,36.0,0.0,0.0
49271.0,50.0,0.0,0.0
49272.0,42.0,0.0,0.0
49273.0,20.0,0.0,0.0
49274.0,80.0,0.0,0.0
49275.0,75.0,0.0,0.0
49276.0,630.0,0.0,0.0
49277.0,630.0,0.0,0.0
49278.0,90.0,0.0,0.0
49279.0,10.0,0.0,0.0
49280.0,90.0,0.0,0.0
49282.0,79.0,0.0,0.0
49291.0,172.4,0.0,0.0
49292.0,352.8,0.0,0.0
49293.0,1160.0,0.0,0.0
49297.0,212.9,0.0,0.0
49298.0,49.0,0.0,0.0
49299.0,2134.0,0.0,0.0
48985.0,107.0,0.0,0.0
48986.0,50.0,0.0,0.0
48987.0,69.0,0.0,0.0
48988.0,169.0,0.0,0.0
48989.0,280.0,0.0,0.0
48990.0,179.0,0.0,0.0
49328.0,200.0,0.0,0.0
49336.0,365.0,0.0,0.0
49358.0,161.9,0.0,0.0
49364.0,97.0,0.0,0.0
49366.0,372.0,0.0,0.0
49367.0,59.0,0.0,0.0
49372.0,800.0,0.0,0.0
49375.0,259.0,0.0,0.0
49376.0,62.8,0.0,0.0
49381.0,547.0,0.0,0.0
49383.0,2062.0,0.0,0.0
49386.0,380.0,0.0,0.0
49451.0,66.7,0.0,0.0
49398.0,393.0,0.0,0.0
49399.0,7310.0,0.0,0.0
49400.0,90.5,0.0,0.0
49401.0,392.0,0.0,0.0
49402.0,82.0,0.0,0.0
49403.0,67.5,0.0,0.0
49404.0,78.0,0.0,0.0
49405.0,405.0,0.0,0.0
49406.0,268.0,0.0,0.0
49407.0,37.1,0.0,0.0
49408.0,46.2,0.0,0.0
49409.0,336.0,0.0,0.0
49410.0,76.0,0.0,0.0
49413.0,241.04,0.0,0.0
49414.0,99.98,0.0,0.0
49415.0,15.03,0.0,0.0
49418.0,127.0,0.0,0.0
49419.0,478.0,0.0,0.0
49420.0,2200.0,0.0,0.0
49423.0,37.0,0.0,0.0
49424.0,180.0,0.0,0.0
49425.0,216.0,0.0,0.0
49445.0,31.0,0.0,0.0
49447.0,2100.0,0.0,0.0
49448.0,118.0,0.0,0.0
49449.0,26.0,0.0,0.0
49450.0,338.0,0.0,0.0
49452.0,369.0,0.0,0.0
49453.0,1200.0,0.0,0.0
49455.0,50000.0,0.0,0.0
49456.0,683.0,0.0,0.0
49457.0,581.1,0.0,0.0
49458.0,1560.0,0.0,0.0
49459.0,815.0,0.0,0.0
49460.0,2900.0,0.0,0.0
49461.0,1060.0,0.0,0.0
49463.0,524.0,0.0,0.0
49464.0,2600.0,0.0,0.0
49467.0,48.0,0.0,0.0
49468.0,7286.0,0.0,0.0
49470.0,145.0,0.0,0.0
48993.0,3500.0,0.0,0.0
49473.0,321.6,0.0,0.0
49474.0,196.0,0.0,0.0
49475.0,7211.0,0.0,0.0
49476.0,495.0,0.0,0.0
49477.0,20.245,0.0,0.0
48992.0,497.0,0.0,0.0
49479.0,162.3,0.0,0.0
49480.0,51.4,0.0,0.0
49481.0,38.6,0.0,0.0
49482.0,726.0,0.0,0.0
50683.0,1880.0,0.0,0.0
50684.0,33.5,0.0,0.0
50687.0,734.0,0.0,0.0
50688.0,1130.0,0.0,0.0
50689.0,360.0,0.0,0.0
50690.0,1173.0,0.0,0.0
50691.0,1363.0,0.0,0.0
50692.0,995.0,0.0,0.0
50694.0,70.1,0.0,0.0
50695.0,83.4,0.0,0.0
50696.0,1293.0,0.0,0.0
50698.0,66.0,0.0,0.0
50699.0,264.0,0.0,0.0
50700.0,494.0,0.0,0.0
50701.0,780.0,0.0,0.0
50702.0,12000.0,0.0,0.0
50703.0,3237.0,0.0,0.0
50704.0,755.0,0.0,0.0
50705.0,267.0,0.0,0.0
50707.0,990.0,0.0,0.0
50708.0,186.0,0.0,0.0
50709.0,76.0,0.0,0.0
50710.0,39.2,0.0,0.0
50711.0,84.0,0.0,0.0
50712.0,158.0,0.0,0.0
50713.0,214.96,0.0,0.0
50714.0,1459.0,0.0,0.0
50715.0,612.0,0.0,0.0
50717.0,6500.0,0.0,0.0
50718.0,33.76,0.0,0.0
50719.0,322.0,0.0,0.0
50720.0,227.0,0.0,0.0
50721.0,439.0,0.0,0.0
50724.0,44.0,0.0,0.0
50725.0,300.0,0.0,0.0
50726.0,45.6,0.0,0.0
50727.0,3230.0,0.0,0.0
50728.0,1267.0,0.0,0.0
50729.0,13.3,0.0,0.0
50732.0,73.7,0.0,0.0
50733.0,309.0,0.0,0.0
50734.0,416.0,0.0,0.0
50735.0,156.0,0.0,0.0
50736.0,40.5,0.0,0.0
50737.0,802.0,0.0,0.0
50738.0,555.0,0.0,0.0
50739.0,1965.0,0.0,0.0
50740.0,6.9,0.0,0.0
50741.0,7.5,0.0,0.0
50742.0,353.0,0.0,0.0
50743.0,309.0,0.0,0.0
50744.0,380.0,0.0,0.0
50745.0,74.1,0.0,0.0
50746.0,8000.0,0.0,0.0
50747.0,157.0,0.0,0.0
50748.0,65.0,0.0,0.0
50749.0,290.0,0.0,0.0
50750.0,387.0,0.0,0.0
50751.0,575.0,0.0,0.0
50752.0,232.0,0.0,0.0
50753.0,376.0,0.0,0.0
50754.0,69.0,0.0,0.0
50755.0,71.0,0.0,0.0
50756.0,1650.0,0.0,0.0
50757.0,70.0,0.0,0.0
50758.0,261.0,0.0,0.0
50759.0,196.0,0.0,0.0
50760.0,44.0,0.0,0.0
50761.0,360.0,0.0,0.0
50816.0,525.0,0.0,0.0
50817.0,3370.0,0.0,0.0
50818.0,861.0,0.0,0.0
50819.0,241.0,0.0,0.0
50820.0,424.0,0.0,0.0
50821.0,374.0,0.0,0.0
50822.0,235.0,0.0,0.0
50823.0,36.0,0.0,0.0
50824.0,238.0,0.0,0.0
50825.0,297.0,0.0,0.0
50826.0,151000.0,0.0,0.0
50839.0,1450.0,0.0,0.0
50840.0,540.0,0.0,0.0
50841.0,1400.0,0.0,0.0
50842.0,285.0,0.0,0.0
50843.0,1083.0,0.0,0.0
50844.0,286.0,0.0,0.0
50845.0,1750.0,0.0,0.0
50846.0,147.0,0.0,0.0
50847.0,259.0,0.0,0.0
50767.0,3400.0,0.0,0.0
50768.0,8200.0,0.0,0.0
50769.0,105.0,0.0,0.0
50852.0,83.0,0.0,0.0
50854.0,15.5,0.0,0.0
50855.0,4000.0,0.0,0.0
50857.0,484.0,0.0,0.0
50858.0,615.0,0.0,0.0
50860.0,29000.0,0.0,0.0
50861.0,720.0,0.0,0.0
50862.0,158.0,0.0,0.0
50864.0,308.0,0.0,0.0
50865.0,200.0,0.0,0.0
50866.0,298.0,0.0,0.0
50867.0,243.0,0.0,0.0
50868.0,1400.0,0.0,0.0
50876.0,59.0,0.0,0.0
50883.0,553.8,0.0,0.0
50884.0,777.0,0.0,0.0
50885.0,78.85,0.0,0.0
51481.0,333.0,0.0,0.0
51482.0,24.9,0.0,0.0
51483.0,48.8,0.0,0.0
51484.0,194.0,0.0,0.0
51485.0,119.0,0.0,0.0
51486.0,1010.0,0.0,0.0
51487.0,538.0,0.0,0.0
51488.0,503.0,0.0,0.0
51489.0,6333.0,0.0,0.0
51490.0,530.0,0.0,0.0
51492.0,1100.0,0.0,0.0
51493.0,65.0,0.0,0.0
51494.0,51.0,0.0,0.0
51495.0,130.0,0.0,0.0
51496.0,100.0,0.0,0.0
51497.0,80.0,0.0,0.0
51498.0,48.0,0.0,0.0
51499.0,95.0,0.0,0.0
51500.0,360.0,0.0,0.0
51501.0,390.0,0.0,0.0
51502.0,170.0,0.0,0.0
51503.0,160.0,0.0,0.0
51504.0,130.0,0.0,0.0
51505.0,275.0,0.0,0.0
51506.0,132.0,0.0,0.0
51507.0,150.0,0.0,0.0
51508.0,230.0,0.0,0.0
51509.0,330.0,0.0,0.0
51514.0,12.0,0.0,0.0
51515.0,302.0,0.0,0.0
51516.0,370.0,0.0,0.0
51517.0,25000.0,0.0,0.0
51518.0,400.0,0.0,0.0
51519.0,90.0,0.0,0.0
51520.0,51.0,0.0,0.0
51522.0,758.7,0.0,0.0
51523.0,224.8,0.0,0.0
51524.0,29.1,0.0,0.0
51525.0,163.0,0.0,0.0
51526.0,1750.0,0.0,0.0
51527.0,710.0,0.0,0.0
51528.0,250.0,0.0,0.0
51529.0,2300.0,0.0,0.0
51530.0,289.1,0.0,0.0
51531.0,41.3,0.0,0.0
51532.0,20.0,0.0,0.0
51533.0,121.3,0.0,0.0
51534.0,299.2,0.0,0.0
51535.0,264.0,0.0,0.0
51536.0,350.0,0.0,0.0
51537.0,450.0,0.0,0.0
51538.0,1374.12,30.45625,-5.48672
51539.0,296.05,0.0,0.0
51540.0,3178.5,0.0,0.0
51541.0,146.0,0.0,0.0
51542.0,178.0,0.0,0.0
51544.0,3800.0,0.0,0.0
51545.0,2670.0,0.0,0.0
51546.0,239.0,0.0,0.0
51547.0,79.31,0.0,0.0
51548.0,212.8,0.0,0.0
51549.0,5102.4,0.0,0.0
51550.0,623.9,0.0,0.0
51551.0,238.7,0.0,0.0
51557.0,270.0,0.0,0.0
51740.0,225.0,0.0,0.0
51741.0,544.0,0.0,0.0
51742.0,125.0,0.0,0.0
51743.0,200.0,0.0,0.0
51744.0,37.4,0.0,0.0
51745.0,74.2,0.0,0.0
51746.0,53.0,0.0,0.0
51747.0,76.5,0.0,0.0
51716.0,42.0,0.0,0.0
51748.0,560.0,0.0,0.0
51749.0,662.0,0.0,0.0
51750.0,333.0,0.0,0.0
51751.0,259.0,0.0,0.0
51752.0,89.0,0.0,0.0
51753.0,358.0,0.0,0.0
51754.0,726.0,0.0,0.0
51755.0,29.0,0.0,0.0
51756.0,144.0,0.0,0.0
51757.0,500.0,0.0,0.0
51761.0,44.0,0.0,0.0
51762.0,153.0,0.0,0.0
51768.0,380.0,0.0,0.0
51769.0,180.0,0.0,0.0
51772.0,197.0,0.0,0.0
51773.0,328.0,0.0,0.0
51775.0,180.0,0.0,0.0
51776.0,110.0,0.0,0.0
51777.0,20.0,0.0,0.0
51778.0,87.0,0.0,0.0
51780.0,19.0,0.0,0.0
51781.0,145.0,0.0,0.0
51782.0,156.0,0.0,0.0
51783.0,68.0,0.0,0.0
